face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_48_face0.png,Indian,Indian,Male,20-29,"[1.6426120e-04 1.6605902e-02 1.7752410e-03 6.7991448e-07 2.1858776e-05
 9.7951549e-01 1.9165584e-03]",[3.7615758e-04 2.0565209e-03 9.3832487e-06 9.9755794e-01],[9.9960327e-01 3.9677243e-04],"[5.6205744e-07 5.2505231e-05 8.5894745e-03 5.1375335e-01 4.6475512e-01
 1.2760348e-02 8.6492473e-05 2.0622103e-06 4.5824141e-08]","[(363, 162) (581, 380)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_38_face0.png,Indian,Indian,Male,20-29,"[3.7590016e-05 3.1641121e-05 1.3848081e-03 8.9072279e-07 1.3961127e-05
 9.9777555e-01 7.5556833e-04]",[2.2021353e-05 3.2434185e-05 2.8318136e-06 9.9994272e-01],[9.9999964e-01 3.8984589e-07],"[7.46723344e-07 1.10743946e-04 3.35325487e-03 5.42285264e-01
 4.43679184e-01 1.05542243e-02 1.64658486e-05 8.00885402e-08
 6.11313888e-10]","[(390, 348) (651, 609)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_42_face0.png,Indian,Indian,Male,30-39,"[1.7930537e-05 2.9660127e-05 3.5634683e-04 5.4193634e-08 2.0000673e-06
 9.9939650e-01 1.9748451e-04]",[3.9771763e-05 8.9954457e-04 1.2262801e-06 9.9905944e-01],[9.999977e-01 2.329525e-06],"[4.2211038e-08 2.6943369e-06 6.4507074e-04 3.3402675e-01 6.4659470e-01
 1.8689718e-02 4.0733918e-05 1.9942534e-07 2.5034326e-09]","[(363, 295) (624, 556)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_2_face0.png,Indian,Indian,Male,30-39,"[4.6482687e-06 3.4916466e-06 2.8864230e-04 8.4457454e-08 3.9096503e-06
 9.9963272e-01 6.6547720e-05]",[2.4378023e-05 5.2251071e-06 2.7395201e-06 9.9996769e-01],[9.9999946e-01 5.6560208e-07],"[1.9465342e-07 2.4329673e-05 5.6792470e-03 4.0475437e-01 5.3866088e-01
 5.0582450e-02 2.9707549e-04 1.4247161e-06 1.1160074e-08]","[(341, 207) (559, 424)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_11_face0.png,Indian,Indian,Male,20-29,"[9.4704671e-07 5.2631117e-06 1.3969955e-04 8.6204317e-08 5.7960278e-06
 9.9974233e-01 1.0581216e-04]",[7.4412451e-06 5.5368087e-06 3.9580800e-06 9.9998307e-01],[9.999998e-01 1.686711e-07],"[5.75689967e-07 1.20017015e-04 1.68960877e-02 6.34047091e-01
 3.33562493e-01 1.53277414e-02 4.56095004e-05 3.52549449e-07
 2.24523822e-09]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_10_face0.png,Indian,Indian,Male,30-39,"[1.5121452e-05 1.5217657e-04 7.9562434e-04 7.6328246e-07 2.2032758e-05
 9.9877566e-01 2.3857843e-04]",[8.5025713e-05 1.7350798e-03 1.0764666e-04 9.9807227e-01],[9.9999869e-01 1.2698348e-06],"[3.0689860e-06 9.3326271e-05 2.7385897e-03 3.2581666e-01 6.5056133e-01
 2.0717654e-02 6.8828391e-05 5.3226825e-07 7.8398346e-09]","[(385, 162) (602, 380)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_15_face0.png,Indian,Indian,Male,30-39,"[9.9805984e-06 1.0013101e-04 6.0491811e-04 1.3147505e-06 5.2847769e-05
 9.9835652e-01 8.7432470e-04]",[1.9558656e-05 1.3095881e-04 6.9242633e-05 9.9978024e-01],[9.9999839e-01 1.6711361e-06],"[1.1882323e-06 6.4188855e-05 1.1584783e-02 4.7183588e-01 4.7354379e-01
 4.2692080e-02 2.7379094e-04 4.2598240e-06 4.7530424e-08]","[(382, 236) (564, 417)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_20_face0.png,Indian,Indian,Male,30-39,"[9.7926080e-05 6.2597618e-03 1.9399251e-03 4.2816459e-06 1.8310970e-04
 9.9026173e-01 1.2532460e-03]",[1.0848785e-04 2.4587227e-04 2.7599432e-05 9.9961805e-01],[9.99892473e-01 1.07574204e-04],"[3.1870732e-07 1.7189526e-05 4.6610325e-03 4.4812775e-01 5.2107197e-01
 2.5881391e-02 2.3568919e-04 4.5650208e-06 1.0441865e-07]","[(723, 390) (773, 441)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_32_face0.png,Indian,Indian,Male,30-39,"[8.3923223e-05 1.3836710e-03 2.7116507e-03 1.0148747e-06 8.1492020e-05
 9.9343407e-01 2.3041980e-03]",[4.7654536e-05 5.9985201e-04 1.6818276e-05 9.9933565e-01],[9.9994802e-01 5.1981628e-05],"[5.7308880e-06 1.3450711e-05 1.0194769e-03 2.5900343e-02 4.6851176e-01
 4.5229971e-01 5.1038474e-02 1.1917358e-03 1.9266674e-05]","[(584, 400) (634, 451)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_24_face0.png,Indian,Indian,Male,20-29,"[3.1476470e-06 8.1704939e-06 2.1295727e-04 6.0624082e-08 3.9544570e-06
 9.9963146e-01 1.4024685e-04]",[1.11010795e-05 1.54689278e-05 1.23473374e-05 9.99961078e-01],[9.9999976e-01 2.1939439e-07],"[8.9373934e-08 2.2665990e-05 3.5194226e-03 6.4530563e-01 3.4618071e-01
 4.9678101e-03 3.6094309e-06 2.1473605e-08 1.3408996e-10]","[(825, 395) (875, 446)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_34_face0.png,Indian,Indian,Male,30-39,"[3.8054682e-06 2.1031288e-05 1.5739020e-04 1.8160779e-07 6.6507350e-06
 9.9979234e-01 1.8674962e-05]",[1.8340601e-05 3.0423806e-05 4.2173010e-06 9.9994701e-01],[9.9999982e-01 1.9972308e-07],"[3.7650221e-08 2.8251068e-06 2.7455555e-04 2.6473677e-01 7.1994424e-01
 1.5023188e-02 1.8239558e-05 3.2423355e-08 1.9712326e-10]","[(37, 733) (87, 784)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_3_face0.png,Indian,Indian,Male,40-49,"[5.4787837e-05 2.5183959e-03 1.5579467e-03 1.0750907e-06 4.0070066e-05
 9.9556571e-01 2.6194920e-04]",[1.1827873e-04 3.9667045e-03 3.2990727e-05 9.9588197e-01],[9.9945545e-01 5.4453773e-04],"[7.4068853e-06 5.5150387e-05 3.8625780e-03 3.2273188e-02 2.3669676e-01
 4.5398846e-01 2.5661197e-01 1.6019741e-02 4.8480419e-04]","[(928, 395) (977, 446)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_35_face9.png,Indian,Indian,Male,30-39,"[0.11936291 0.00149912 0.10499111 0.00064875 0.00307111 0.4959055
 0.27452156]",[0.19218737 0.01605775 0.0083285  0.7834264 ],[9.9987674e-01 1.2322215e-04],"[2.6153069e-05 3.8593906e-04 1.3307109e-02 2.1989733e-01 5.1019990e-01
 2.3959421e-01 1.5768342e-02 7.8854308e-04 3.2541531e-05]","[(119, 728) (168, 779)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_9_face0.png,Indian,Indian,Male,20-29,"[1.3267942e-06 6.1832245e-05 9.5319054e-05 7.7068916e-07 3.3977802e-05
 9.9979162e-01 1.5216551e-05]",[3.0752033e-06 1.9303177e-04 1.5552065e-05 9.9978828e-01],[9.9999946e-01 5.0409108e-07],"[1.4450511e-07 1.0225467e-05 3.5033077e-03 5.4615903e-01 4.3598947e-01
 1.4290893e-02 4.6558005e-05 3.3272539e-07 3.4628762e-09]","[(605, 119) (655, 170)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_17_face0.png,Indian,Indian,Male,20-29,"[7.5324569e-05 8.5524371e-06 1.6128882e-03 8.0318927e-07 1.3561683e-05
 9.9737281e-01 9.1606932e-04]",[7.4536416e-05 2.0396348e-05 1.5359123e-05 9.9988967e-01],[9.9999994e-01 8.4377788e-08],"[3.2161896e-07 3.9860064e-05 1.0379520e-03 6.1083490e-01 3.8353640e-01
 4.5479792e-03 2.6437874e-06 1.3428000e-08 8.5254061e-11]","[(44, 588) (104, 650)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_35_face8.png,Indian,Indian,Male,20-29,"[1.4628232e-03 6.9264532e-03 1.5681490e-02 4.5683389e-04 4.4215661e-03
 9.6680433e-01 4.2465073e-03]",[5.6722481e-04 1.1742744e-02 2.7191380e-04 9.8741812e-01],[9.9978286e-01 2.1717745e-04],"[1.9822935e-06 4.2241005e-05 1.2442962e-02 5.4636294e-01 3.8199010e-01
 5.7409070e-02 1.7082917e-03 4.1073687e-05 1.2764227e-06]","[(200, 723) (250, 774)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_28_face0.png,Indian,Indian,Male,30-39,"[4.0674659e-05 2.7897107e-04 7.4176164e-04 3.7025526e-07 6.2919094e-06
 9.9865085e-01 2.8101535e-04]",[3.1469353e-05 1.4015638e-04 1.4731877e-06 9.9982691e-01],[9.996128e-01 3.872093e-04],"[1.5591306e-06 1.5747359e-04 3.2946765e-03 1.8888623e-01 7.4280888e-01
 6.4502507e-02 3.4731580e-04 1.4185896e-06 1.6986455e-08]","[(815, 113) (865, 165)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_30_face0.png,Indian,Indian,Male,30-39,"[4.4369885e-05 2.0802856e-04 1.4871829e-03 1.1390287e-06 1.7762091e-05
 9.9808830e-01 1.5326263e-04]",[1.3142699e-04 2.1085901e-04 4.6058954e-06 9.9965316e-01],[9.99985993e-01 1.39693775e-05],"[6.6504265e-07 2.1457525e-05 7.0888165e-04 1.7700709e-01 7.7268946e-01
 4.9399637e-02 1.7226470e-04 5.6838405e-07 7.0435693e-09]","[(37, 349) (87, 400)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_18_face0.png,Indian,Indian,Male,20-29,"[6.8788931e-06 5.3694559e-04 3.4532862e-04 1.0756545e-06 4.1913529e-05
 9.9853361e-01 5.3433463e-04]",[1.0019177e-05 2.1807359e-04 1.9655365e-05 9.9975228e-01],[9.9999064e-01 9.3547724e-06],"[4.2921135e-07 7.3992473e-05 8.5096713e-03 5.6148070e-01 4.0269598e-01
 2.7014162e-02 2.2215091e-04 2.8808099e-06 4.4865175e-08]","[(32, 236) (81, 288)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_39_face0.png,Indian,Indian,Male,20-29,"[7.8663443e-06 1.1484272e-04 4.0827622e-04 1.1645737e-06 3.7632501e-05
 9.9935615e-01 7.4041003e-05]",[1.3922212e-05 7.3098985e-05 1.6330394e-05 9.9989665e-01],[9.999836e-01 1.640507e-05],"[2.6885246e-07 6.0382677e-05 7.5993109e-03 7.6517743e-01 2.2450000e-01
 2.6596473e-03 2.9557152e-06 2.5736824e-08 3.0205147e-10]","[(385, 272) (602, 490)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_35_face4.png,Middle Eastern,White,Male,30-39,"[8.4503151e-02 2.2772265e-05 1.0888273e-02 6.1239014e-05 1.5946574e-04
 1.6991457e-02 8.8737363e-01]",[9.2708522e-01 2.2689720e-04 1.0569569e-02 6.2118355e-02],[0.83983225 0.16016781],"[2.4818478e-06 2.8282182e-05 5.5660950e-03 1.6905691e-01 4.1810516e-01
 3.4342414e-01 6.0462508e-02 3.1955491e-03 1.5882145e-04]","[(262, 235) (576, 549)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_26_face0.png,Indian,Indian,Male,30-39,"[1.79565886e-05 4.68660088e-04 5.47451433e-04 4.91214314e-06
 1.16693795e-04 9.98768568e-01 7.57792222e-05]",[2.5439111e-04 4.1851235e-04 3.0919633e-05 9.9929613e-01],[9.9999386e-01 6.1385231e-06],"[1.9587030e-07 7.0406368e-06 8.0561230e-04 3.4239110e-01 6.2681472e-01
 2.9861914e-02 1.1824396e-04 1.1882350e-06 1.8136140e-08]","[(417, 241) (677, 503)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_22_face0.png,Indian,Indian,Male,20-29,"[2.3287837e-06 5.7334040e-05 1.3431255e-04 4.1275956e-07 1.1716562e-05
 9.9971479e-01 7.9071542e-05]",[8.2063598e-06 8.8842149e-05 7.9346501e-06 9.9989504e-01],[9.999623e-01 3.775279e-05],"[1.0010469e-06 1.4184615e-04 3.6108322e-02 6.8195754e-01 2.6733309e-01
 1.4362469e-02 9.4049843e-05 1.6465561e-06 1.9159110e-08]","[(358, 362) (670, 675)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_5_face0.png,Indian,Indian,Male,30-39,"[7.8554958e-06 1.0329290e-04 4.3443864e-04 2.9185230e-07 1.0014430e-05
 9.9893063e-01 5.1346759e-04]",[1.4685314e-05 6.7066765e-05 3.5781416e-06 9.9991465e-01],[9.999995e-01 5.260872e-07],"[4.7163007e-07 3.2216165e-05 1.7667043e-03 2.7259526e-01 6.7128980e-01
 5.4039974e-02 2.7415311e-04 1.4350261e-06 1.6495010e-08]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stablexl1.0_software engineer_indian/software engineer_indian_35_face1.png,Indian,Indian,Male,30-39,"[0.00936324 0.00690403 0.04887    0.00098568 0.00782683 0.7807359
 0.14531434]",[0.0023679  0.04039205 0.00225936 0.95498073],[0.99809843 0.00190159],"[1.4497987e-03 5.7467506e-03 1.5360536e-02 1.7614156e-01 5.8885634e-01
 2.0632835e-01 5.8617708e-03 2.4519098e-04 9.6194190e-06]","[(302, 240) (677, 615)]"
