image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
office worker_black_0.png,Male,Young,Black,Male,Male,Male,True,[0.99718297 0.00281702],"[0.99083435, 0.009165616599999999]",20-29,26,30.0,Young,Middle,True,"[6.4811935e-08 9.3246432e-05 1.7786515e-01 7.8947139e-01 3.2174565e-02
 3.9441034e-04 1.1590354e-06 1.2848408e-08 8.3923446e-10]",1,Black,Black,True,0,[248 215 698 665]
office worker_black_13.png,Male,Young,Black,Male,Male,Male,True,[0.998967   0.00103302],"[0.9926663000000001, 0.007333638]",20-29,30,30.0,Young,Middle,False,"[3.34195818e-08 5.61691850e-05 1.13322385e-01 8.50454211e-01
 3.56913023e-02 4.74463275e-04 1.47767889e-06 1.41741738e-08
 9.68592984e-10]",5,Black,Black,True,0,[302 202 677 578]
office worker_black_14.png,Male,Young,Black,Male,Male,Male,True,[9.993587e-01 6.413336e-04],"[0.99359825, 0.0064017679999999995]",10-19,22,28.0,Young,Young,True,"[1.6998046e-06 2.4371298e-03 5.9882879e-01 3.7850434e-01 1.9427946e-02
 7.9197553e-04 7.9256451e-06 1.1515254e-07 6.0403091e-09]",7,Black,Black,True,0,[302 240 677 615]
office worker_black_15.png,Male,Young,Black,Male,Male,Male,True,[0.9156283 0.0843717],"[0.9811265, 0.01887353]",20-29,28,21.0,Young,Young,True,"[2.2561150e-07 5.7437556e-04 2.8863931e-01 6.9361025e-01 1.7025063e-02
 1.5014336e-04 5.8513450e-07 1.2369560e-08 7.5508355e-10]",3,Black,Black,True,0,[248 261 698 711]
office worker_black_16.png,Male,Young,Black,Male,Male,Male,True,[0.87328565 0.12671433],"[0.978185, 0.021815039999999997]",10-19,29,21.0,Young,Young,True,"[4.7516761e-07 1.6042087e-03 5.1598084e-01 4.6939611e-01 1.2787606e-02
 2.2946911e-04 1.2513073e-06 4.2510219e-08 2.8268270e-09]",14,Black,Black,True,0,[248 215 698 665]
office worker_black_17.png,Male,Young,Black,Male,Male,Male,True,[9.9998927e-01 1.0778546e-05],"[0.999171, 0.0008290305000000001]",20-29,29,35.0,Young,Middle,True,"[1.9673723e-07 5.7284717e-05 9.8551646e-02 7.7010918e-01 1.2627353e-01
 4.9672578e-03 4.0508290e-05 4.7465136e-07 1.7643021e-08]",4,Black,Black,True,0,[302 279 677 654]
office worker_black_2.png,Male,Young,Black,Male,Male,Male,True,[0.99829733 0.00170268],"[0.9967139, 0.0032861158000000003]",20-29,27,28.0,Young,Young,True,"[4.0542513e-08 7.3259638e-05 1.9219883e-01 7.8514618e-01 2.2293171e-02
 2.8722550e-04 1.2286365e-06 1.1687606e-08 6.2683969e-10]",2,Black,Black,True,0,[302 279 677 654]
office worker_black_20.png,Male,Young,Black,Male,Male,Male,True,[0.9775209  0.02247908],"[0.9916302, 0.008369904000000001]",20-29,30,32.0,Young,Middle,False,"[7.1415727e-08 3.4255648e-04 3.6455822e-01 6.2117994e-01 1.3757503e-02
 1.6115997e-04 5.7721621e-07 8.7917975e-09 4.4969567e-10]",5,Black,Black,True,0,[202 183 743 724]
office worker_black_22.png,Male,Young,Black,Male,Male,Male,True,[0.775528   0.22447194],"[0.99393456, 0.0060654396]",10-19,30,21.0,Young,Young,False,"[4.6033048e-07 7.1932054e-03 8.4208953e-01 1.4906670e-01 1.6312794e-03
 1.8825944e-05 6.8072183e-08 3.0127372e-09 1.7881541e-10]",15,Black,Black,True,0,[202 128 743 669]
office worker_black_24.png,Female,Young,Black,Female,Female,Female,True,[0.01944373 0.9805563 ],"[0.044221845, 0.9557782]",20-29,29,23.0,Young,Young,True,"[3.6141830e-07 3.9236259e-04 1.2982556e-01 7.2155672e-01 1.4262523e-01
 5.5083157e-03 9.0512280e-05 8.9356644e-07 3.9566988e-08]",4,Black,Black,True,0,[421 235 734 549]
office worker_black_26.png,Male,Young,Black,Male,Male,Male,True,[9.992398e-01 7.601662e-04],"[0.9967483500000001, 0.003251655]",10-19,26,21.0,Young,Young,True,"[4.4386763e-07 8.6259207e-04 5.5852860e-01 4.1899374e-01 2.0725055e-02
 8.8201923e-04 7.3141841e-06 2.4618521e-07 1.2203050e-08]",11,Black,Black,True,0,[302 279 677 654]
office worker_black_27.png,Male,Young,Black,Male,Male,Male,True,[0.92171943 0.07828057],"[0.890227, 0.109773]",10-19,29,23.0,Young,Young,True,"[9.7863276e-06 1.7968362e-02 6.4534795e-01 3.1514576e-01 2.0603154e-02
 9.1596961e-04 8.7804638e-06 2.0707671e-07 2.1569413e-08]",14,Black,Black,True,0,[170 186 819 835]
office worker_black_29.png,Male,Young,Black,Male,Male,Male,True,[9.9999976e-01 2.3807155e-07],"[0.9980756, 0.0019244080999999999]",20-29,30,37.0,Young,Middle,False,"[2.63569628e-08 4.35218953e-06 5.94880898e-03 6.63818717e-01
 3.19847107e-01 1.03516094e-02 2.93114081e-05 1.10124304e-07
 3.41282425e-09]",5,Black,Black,True,0,[248 215 698 665]
office worker_black_3.png,Male,Young,Black,Male,Male,Male,True,[0.8591054  0.14089455],"[0.8768773, 0.12312268]",10-19,30,27.0,Young,Young,False,"[2.6507560e-06 7.0531764e-03 6.6945732e-01 3.0226108e-01 2.0059500e-02
 1.1453478e-03 2.0466721e-05 4.6875022e-07 3.4270453e-08]",15,Black,Black,True,0,[326 235 640 549]
office worker_black_30.png,Male,Young,Black,Male,Male,Male,True,[0.8188092  0.18119079],"[0.9805620999999999, 0.019437922]",10-19,29,32.0,Young,Middle,True,"[1.7133755e-07 7.6306710e-04 5.7556844e-01 3.9946386e-01 2.3521764e-02
 6.7720242e-04 5.3446643e-06 9.2975945e-08 4.4477404e-09]",14,Black,Black,True,0,[302 240 677 615]
office worker_black_31.png,Male,Young,Black,Male,Male,Male,True,[0.92319614 0.07680388],"[0.9982559999999999, 0.0017439363999999999]",10-19,30,41.0,Young,Middle,False,"[2.1215669e-06 1.3412692e-02 9.1023314e-01 7.4696623e-02 1.5994420e-03
 5.5667690e-05 3.5624609e-07 1.6376569e-08 1.1578153e-09]",15,Black,Black,True,0,[326 203 640 517]
office worker_black_32.png,Male,Young,Black,Male,Male,Male,True,[9.9999624e-01 3.7929840e-06],"[0.9994276000000001, 0.0005724559700000001]",20-29,31,35.0,Young,Middle,False,"[6.2423657e-09 2.9823013e-06 1.4463689e-02 8.4647441e-01 1.3705054e-01
 2.0041161e-03 4.2017041e-06 1.8011299e-08 4.6156254e-10]",6,Black,Black,True,0,[302 202 677 578]
office worker_black_35.png,Female,Young,Black,Female,Female,Female,True,[0.00171149 0.99828845],"[0.0029332274, 0.9970668]",20-29,30,29.0,Young,Young,False,"[3.9980571e-07 1.5621455e-03 3.0020273e-01 6.5291160e-01 4.4706583e-02
 6.1369705e-04 2.8242068e-06 2.3975032e-08 1.3591850e-09]",5,Black,Black,True,0,[248 215 698 665]
office worker_black_36.png,Male,Young,Black,Male,Male,Male,True,[0.9492155  0.05078454],"[0.9790015400000001, 0.0209984]",20-29,30,25.0,Young,Young,False,"[8.5495714e-08 2.3977866e-04 2.3699217e-01 7.2985935e-01 3.2426018e-02
 4.8068099e-04 1.9691167e-06 3.5241634e-08 2.2209912e-09]",5,Black,Black,True,0,[248 261 698 711]
office worker_black_38.png,Male,Young,Black,Male,Male,Male,True,[9.994891e-01 5.109322e-04],"[0.9970462999999999, 0.0029537010000000004]",10-19,23,26.0,Young,Young,True,"[9.8016937e-07 4.4277692e-03 7.4313289e-01 2.4572574e-01 6.5314616e-03
 1.8003832e-04 1.0687684e-06 2.8316194e-08 1.8139126e-09]",8,Black,Black,True,0,[202 183 743 724]
office worker_black_4.png,Male,Young,Black,Male,Male,Male,True,[0.8449528  0.15504718],"[0.9791185, 0.020881387999999997]",10-19,29,28.0,Young,Young,True,"[4.47152115e-06 1.39718177e-02 6.52961135e-01 3.07297468e-01
 2.43917760e-02 1.34199776e-03 3.03431061e-05 8.73389695e-07
 1.01502934e-07]",14,Black,Black,True,0,[248 215 698 665]
office worker_black_41.png,Male,Young,Black,Male,Male,Male,True,[9.9986380e-01 1.3617528e-04],"[0.99747734, 0.0025226948]",20-29,29,29.0,Young,Young,True,"[4.7138298e-07 4.4136069e-04 2.3723401e-01 6.9453293e-01 6.4828180e-02
 2.9292277e-03 3.3178290e-05 5.5132125e-07 2.4054073e-08]",4,Black,Black,True,0,[263 202 640 578]
