image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
software engineer_40 years old_0.png,Male,Middle,White,Male,Male,Male,True,[9.9999970e-01 3.2065174e-07],"[0.9997769, 0.00022308258]",40-49,39,59.0,Middle,Middle,True,"[2.1571802e-07 2.3983225e-07 1.1316800e-05 1.1805824e-03 8.6481459e-02
 7.0709240e-01 2.0315292e-01 2.0629864e-03 1.7908187e-05]",6,White,White,True,0,[202 183 743 724]
software engineer_40 years old_1.png,Male,Middle,Indian,Male,Male,Male,True,[9.9998724e-01 1.2740451e-05],"[0.9999911, 8.91294e-06]",40-49,35,50.0,Middle,Middle,True,"[1.0105195e-05 1.9644611e-05 2.0130473e-04 1.1480394e-03 9.7108476e-02
 7.3596156e-01 1.6480528e-01 7.4253889e-04 3.0136332e-06]",10,Indian,White,False,0,[358 267 670 581]
software engineer_40 years old_10.png,Male,Middle,White,Male,Male,Male,True,[9.9999994e-01 8.0952219e-08],"[0.9999742, 2.5785689000000003e-05]",40-49,43,58.0,Middle,Middle,True,"[6.9176633e-07 1.5654844e-07 1.3721182e-05 1.6699390e-03 1.6867541e-01
 6.8994772e-01 1.3696960e-01 2.7018557e-03 2.0964306e-05]",2,White,White,True,0,[326 235 640 549]
software engineer_40 years old_11.png,Male,Middle,White,Male,Male,Male,True,[9.9999946e-01 5.1814334e-07],"[0.9999816, 1.830019e-05]",40-49,41,41.0,Middle,Middle,True,"[2.2327997e-05 2.7753584e-05 2.5411061e-04 7.7534826e-03 2.2720785e-01
 6.9908136e-01 6.4723417e-02 9.2128938e-04 8.4473941e-06]",4,White,White,True,0,[294 305 744 756]
software engineer_40 years old_12.png,Male,Middle,White,Male,Male,Male,True,[9.9999720e-01 2.7751466e-06],"[0.9933320600000001, 0.006667892]",40-49,36,57.0,Middle,Middle,True,"[3.4736977e-06 4.6853102e-06 1.0236621e-04 3.2073329e-03 1.4326936e-01
 6.5981132e-01 1.9197346e-01 1.6169797e-03 1.1010607e-05]",9,White,White,True,0,[337 136 599 398]
software engineer_40 years old_13.png,Male,Middle,White,Male,Male,Male,True,[9.9996126e-01 3.8766368e-05],"[0.99997055, 2.9444897000000002e-05]",40-49,35,61.0,Middle,Old,True,"[2.3741504e-05 6.8547772e-05 4.4206917e-04 2.7711133e-03 1.2145443e-01
 6.2777561e-01 2.4471371e-01 2.7162402e-03 3.4563207e-05]",10,White,White,True,0,[202 293 743 833]
software engineer_40 years old_14.png,Male,Middle,White,Male,Male,Male,True,[9.9998754e-01 1.2481309e-05],"[0.9993810999999999, 0.00061889064]",40-49,32,56.0,Middle,Middle,True,"[2.2333489e-07 1.1163467e-06 1.3980948e-04 1.3515607e-02 4.4240800e-01
 5.2347738e-01 2.0390479e-02 6.6706110e-05 6.9833004e-07]",13,White,White,True,0,[358 299 670 611]
software engineer_40 years old_15.png,Male,Middle,White,Male,Male,Male,True,[9.9999982e-01 1.8144556e-07],"[0.99994156, 5.8396305e-05]",40-49,42,52.0,Middle,Middle,True,"[4.6600977e-08 1.5376762e-07 1.5515287e-05 5.9870412e-03 4.7317788e-01
 5.0807220e-01 1.2701791e-02 4.4963508e-05 3.8018314e-07]",3,White,White,True,0,[202 238 743 778]
software engineer_40 years old_16.png,Male,Middle,Indian,Male,Male,Male,True,[9.9999565e-01 4.3673554e-06],"[0.9996921000000001, 0.00030791268]",40-49,42,48.0,Middle,Middle,True,"[9.1005095e-06 5.5001121e-05 5.4874807e-04 1.8749587e-02 3.8850874e-01
 5.4709834e-01 4.4788446e-02 2.3816951e-04 3.7570851e-06]",3,Indian,White,False,0,[202 183 743 724]
software engineer_40 years old_17.png,Male,Middle,White,Male,Male,Male,True,[9.9999380e-01 6.1949213e-06],"[0.9997377000000001, 0.0002623311]",40-49,34,58.0,Middle,Middle,True,"[1.9839312e-05 1.7926795e-05 1.7559325e-04 8.5656089e-04 5.8984522e-02
 6.2663651e-01 3.0719644e-01 6.0747620e-03 3.7786322e-05]",11,White,White,True,0,[202 183 743 724]
software engineer_40 years old_18.png,Male,Middle,White,Male,Male,Male,True,[9.999940e-01 5.978347e-06],"[0.99995926, 4.0786853e-05]",40-49,36,50.0,Middle,Middle,True,"[1.0739968e-06 2.6376074e-06 8.5899279e-05 3.2513409e-03 2.0765120e-01
 7.1603388e-01 7.2405003e-02 5.6229578e-04 6.5898198e-06]",9,White,White,True,0,[294 172 608 485]
software engineer_40 years old_2.png,Male,Middle,White,Male,Male,Male,True,[9.9999672e-01 3.3280203e-06],"[0.9999406399999999, 5.9332660000000006e-05]",40-49,37,57.0,Middle,Middle,True,"[4.83958320e-06 6.13161728e-06 1.01443911e-04 1.68195716e-03
 1.12423345e-01 6.94650948e-01 1.89556018e-01 1.56909239e-03
 6.15326553e-06]",8,White,White,True,0,[294 261 744 711]
