image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
software engineer_asian_prompt_0_0.png,Male,Young,Asian,Male,Male,Male,True,[9.999906e-01 9.397615e-06],"[0.9995476499999999, 0.0004522807]",20-29,29,26,Young,Young,True,"[1.9917474e-08 8.5489837e-06 8.2835309e-02 8.9159167e-01 2.5504991e-02
 5.9315589e-05 1.2890133e-07 8.8492991e-09 8.2706571e-11]",4,Asian,Asian,True,0,[341 382 559 600]
software engineer_asian_prompt_0_1.png,Male,Young,Asian,Male,Male,Male,True,[9.9999970e-01 2.9131422e-07],"[0.9987562, 0.00124381155]",20-29,30,38,Young,Middle,False,"[1.8099698e-08 1.9127066e-05 9.8081671e-02 8.8112736e-01 2.0738069e-02
 3.3681703e-05 6.0131853e-08 4.0889812e-09 1.7546230e-11]",5,Asian,Asian,True,0,[407 339 624 556]
software engineer_asian_prompt_0_10.png,Male,Young,Asian,Male,Male,Male,True,[9.9999994e-01 8.9064756e-08],"[0.9998404, 0.0001595572]",20-29,30,27,Young,Young,False,"[1.80226166e-07 8.66085338e-06 1.29007045e-02 8.52988601e-01
 1.33255109e-01 8.43825866e-04 2.76965761e-06 1.95298867e-07
 1.10852449e-09]",5,Asian,Asian,True,0,[339 240 715 615]
software engineer_asian_prompt_0_11.png,Male,Young,Asian,Male,Male,Male,True,[9.9999887e-01 1.1001298e-06],"[0.999601, 0.00039906662]",20-29,32,26,Young,Young,False,"[1.5626571e-07 8.9265595e-06 1.8247647e-02 7.7062398e-01 2.0928422e-01
 1.8271080e-03 7.5438511e-06 3.8267413e-07 1.6632367e-09]",7,Asian,Asian,True,0,[407 339 624 556]
software engineer_asian_prompt_0_12.png,Male,Young,Asian,Male,Male,Male,True,[9.9999648e-01 3.5116113e-06],"[0.9993194599999999, 0.0006806033]",20-29,29,25,Young,Young,True,"[9.3433066e-08 5.1499916e-05 1.6161674e-01 8.2772470e-01 1.0583976e-02
 2.2922963e-05 3.6088124e-08 2.8977925e-09 1.9263568e-11]",4,Asian,Asian,True,0,[263 202 640 578]
software engineer_asian_prompt_0_13.png,Male,Young,Asian,Male,Male,Male,True,[9.9999976e-01 2.4637964e-07],"[0.9996725999999999, 0.00032737202999999997]",20-29,28,30,Young,Middle,True,"[6.4586253e-08 2.0353424e-05 6.5882228e-02 8.9610386e-01 3.7810910e-02
 1.8203864e-04 5.6534981e-07 3.0677313e-08 2.2681444e-10]",3,Asian,Asian,True,0,[358 394 670 707]
software engineer_asian_prompt_0_15.png,Male,Young,Asian,Male,Male,Male,True,[9.9955648e-01 4.4350035e-04],"[0.9964107, 0.0035893725999999997]",20-29,28,25,Young,Young,True,"[6.0735272e-07 1.0355253e-04 7.2102889e-02 8.4828311e-01 7.8443468e-02
 1.0572985e-03 8.2976248e-06 7.9917737e-07 1.1656229e-08]",3,Asian,Asian,True,0,[358 267 670 581]
software engineer_asian_prompt_0_16.png,Male,Young,Asian,Male,Male,Male,True,[9.999995e-01 4.908261e-07],"[0.9987151, 0.001284895]",20-29,29,23,Young,Young,True,"[2.69776507e-07 2.12249433e-04 1.19047865e-01 8.40766370e-01
 3.97261009e-02 2.45742442e-04 1.36265908e-06 6.29665493e-08
 4.63709182e-10]",4,Asian,Asian,True,0,[382 181 564 362]
software engineer_asian_prompt_0_17.png,Male,Young,Asian,Male,Male,Male,True,[1.000000e+00 3.595943e-09],"[0.9996915, 0.00030855218]",20-29,28,26,Young,Young,True,"[5.4568670e-08 3.8888502e-05 8.7126687e-02 8.8093954e-01 3.1759545e-02
 1.3483677e-04 4.3840154e-07 3.5239339e-08 1.2642547e-10]",3,Asian,Asian,True,0,[382 217 564 399]
software engineer_asian_prompt_0_18.png,Male,Young,Asian,Male,Male,Male,True,[1.0000000e+00 4.5899284e-08],"[0.9989655999999999, 0.0010343948]",20-29,30,25,Young,Young,False,"[8.6292474e-08 1.2915185e-05 2.5783166e-02 8.4991282e-01 1.2276719e-01
 1.5107318e-03 1.2338480e-05 7.2208064e-07 4.5918154e-09]",5,Asian,Asian,True,0,[311 321 572 582]
software engineer_asian_prompt_0_19.png,Male,Young,Asian,Male,Male,Male,True,[9.999999e-01 9.825049e-08],"[0.9994498, 0.00055025384]",20-29,28,43,Young,Middle,True,"[3.0842383e-08 6.4650385e-06 2.3262877e-02 7.4658304e-01 2.2720389e-01
 2.9309015e-03 1.2537717e-05 2.1596139e-07 6.5950984e-10]",3,Asian,Asian,True,0,[302 202 677 578]
software engineer_asian_prompt_0_2.png,Male,Young,Asian,Male,Male,Male,True,[9.9994969e-01 5.0286806e-05],"[0.9991055, 0.0008944737]",20-29,30,23,Young,Young,False,"[2.6329733e-08 7.6409569e-06 6.3935921e-02 8.9523536e-01 4.0563866e-02
 2.5609237e-04 9.8852104e-07 1.0696889e-07 1.1270949e-09]",5,Asian,Asian,True,0,[363 295 624 556]
software engineer_asian_prompt_0_20.png,Male,Young,Asian,Male,Male,Male,True,[9.993007e-01 6.992445e-04],"[0.9969665500000001, 0.0030334148]",20-29,31,33,Young,Middle,False,"[7.4222931e-05 1.4652709e-02 2.7499002e-01 6.2508792e-01 8.3461970e-02
 1.7102883e-03 2.0476131e-05 2.2391112e-06 4.8413753e-08]",6,Asian,Asian,True,0,[358 267 670 581]
software engineer_asian_prompt_0_21.png,Male,Young,Asian,Male,Male,Male,True,[1.0000000e+00 1.8499346e-08],"[0.999363, 0.0006369544]",20-29,32,23,Young,Young,False,"[1.1357051e-07 2.7734332e-05 3.5370365e-02 8.6124313e-01 1.0205866e-01
 1.2900555e-03 9.1190441e-06 7.4101212e-07 2.8504306e-09]",7,Asian,Asian,True,0,[248 261 698 711]
software engineer_asian_prompt_0_22.png,Male,Young,Asian,Male,Male,Male,True,[1.0000000e+00 2.2041755e-08],"[0.9979487, 0.0020512628999999998]",20-29,31,26,Young,Young,False,"[1.08589280e-08 1.41686360e-06 1.16625931e-02 8.70412886e-01
 1.17315896e-01 6.05646987e-04 1.44664727e-06 8.51229132e-08
 2.96371677e-10]",6,Asian,Asian,True,0,[311 189 572 450]
