image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
software engineer_black_prompt_0_19.png,27,Man,black,happy,1.0,0.15355378,99.84644,2.44581e-25,2.6588714e-20,100.0,3.5770582e-34,7.498093e-35,1.9702327e-25,1.1643805e-06,8.7769475e-17,5.839952e-10,57.02852,0.0008809357,1.2000388e-06,42.9706
software engineer_black_prompt_0_16.png,29,Man,black,neutral,1.0,0.23682971,99.76317,3.3436434e-22,1.1009717e-17,100.0,9.35457e-31,9.75114e-31,1.1208141e-21,3.5535577e-06,2.5272255e-16,4.462025e-10,13.805067,2.8310382e-05,7.68686e-05,86.194824
software engineer_black_prompt_1_47.png,29,Man,black,neutral,1.0,0.07701882,99.92298,2.1255815e-17,1.9592338e-14,100.0,5.919849e-24,1.395294e-24,3.7856176e-17,0.3875856,5.910821e-14,2.5448582e-05,0.00034927577,0.32642123,6.480355e-08,99.28562
software engineer_black_prompt_1_25.png,28,Man,black,neutral,1.0,0.7720412,99.22797,2.53972e-06,0.0002251656,99.99977,2.33999e-10,1.0026764e-11,1.3940906e-06,0.0035829307,9.505861e-19,1.9370549e-07,6.321779e-05,0.13467936,3.6294883e-09,99.861664
software engineer_black_prompt_0_1.png,29,Man,black,happy,1.0,0.04170205,99.9583,2.1788603e-26,3.2932167e-19,100.0,1.1857112e-33,5.7623615e-34,1.3232173e-23,0.7970177,8.222692e-12,6.997283e-06,75.52456,0.11139585,6.989627e-06,23.567013
software engineer_black_prompt_1_27.png,29,Man,black,neutral,1.0,1.0280715,98.971924,2.7617165e-07,7.348694e-05,99.99993,8.3454924e-11,3.3991268e-11,1.8069683e-07,0.06936438,5.5967414e-12,0.00034345844,4.1318296e-07,14.996721,4.6077666e-09,84.93357
software engineer_black_prompt_0_13.png,29,Man,black,neutral,1.0,0.7775926,99.22241,1.9602494e-15,1.5133153e-13,100.0,1.625812e-21,4.436084e-22,1.1974541e-15,0.22069378,2.067771e-08,2.5624433e-06,12.628169,0.8179174,6.1485302e-06,86.333206
software engineer_black_prompt_0_48.png,23,Man,black,happy,1.0,0.28670332,99.71329,6.182934e-20,3.133378e-15,100.0,3.824236e-27,5.8971397e-28,7.0378476e-19,9.6851465e-05,1.0015133e-11,2.2798906e-06,98.14073,1.0929053,6.102142e-06,0.76626426
software engineer_black_prompt_1_9.png,27,Man,black,neutral,1.0,2.708775,97.29122,3.7122427e-09,1.1840674e-08,100.0,3.5734647e-15,8.486941e-17,1.349273e-10,0.0017928947,3.0241665e-13,0.0016001377,0.00050693913,45.31258,6.608012e-08,54.683525
software engineer_black_prompt_0_11.png,26,Man,black,neutral,1.0,0.021810392,99.97819,1.299591e-15,1.6845922e-11,100.0,2.4218893e-21,1.2030172e-22,7.248951e-15,0.0021123027,6.732956e-13,0.053966478,2.18191e-05,0.1525921,3.6097916e-07,99.791306
software engineer_black_prompt_0_37.png,29,Man,black,neutral,1.0,0.08443523,99.915565,1.5834248e-22,3.276704e-17,100.0,3.202133e-30,1.5039849e-30,8.4573487e-22,0.0023249455,2.4958638e-10,5.834236e-05,4.9590435,1.4357561,2.287301e-05,93.60279
software engineer_black_prompt_0_40.png,30,Man,black,neutral,1.0,3.1865313,96.81346,1.3363029e-18,9.0934056e-14,100.0,9.877335e-25,1.3967533e-24,1.0444733e-16,0.19274244,3.4596777e-08,0.038756676,0.22148031,1.0356714,0.00028749538,98.51106
software engineer_black_prompt_0_8.png,28,Man,black,happy,1.0,0.1252443,99.874756,7.860973e-17,1.6944556e-12,100.0,9.231527e-23,4.4935297e-23,1.4068718e-15,2.5574235e-07,3.4900698e-13,3.1093133e-08,83.68821,0.008347045,6.3745503e-10,16.303446
software engineer_black_prompt_1_20.png,28,Man,black,neutral,1.0,0.034685224,99.96531,0.0031154207,0.033716887,99.96023,2.7800945e-05,4.6687896e-06,0.002912117,0.03610789,1.3597153e-09,0.037557334,0.0116451755,0.18865931,0.00036507883,99.72567
software engineer_black_prompt_1_37.png,32,Man,black,sad,1.0,0.8762451,99.12375,3.854086e-18,2.8360785e-15,100.0,1.51273535e-24,3.0117736e-25,9.735408e-18,2.2853458,3.938705e-06,1.2196853,0.00024767275,87.230095,1.1008191e-06,9.264622
software engineer_black_prompt_1_0.png,28,Man,black,neutral,1.0,0.2070605,99.79293,8.590867e-13,2.9553817e-09,100.0,6.2987574e-18,6.3125854e-19,7.656868e-12,0.00024050918,5.1955168e-14,1.8454013e-07,0.3832936,0.0021573694,2.2047838e-07,99.61431
software engineer_black_prompt_0_43.png,28,Man,black,neutral,1.0,0.019332705,99.98067,2.0313767e-20,5.6984936e-17,100.0,9.91311e-27,1.0561633e-26,3.8460774e-20,0.019044673,8.575259e-15,1.1832862e-05,0.002235901,0.23793507,2.5341063e-08,99.740776
