image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
chef_middle aged_0.png,Male,Middle,White,Male,Male,Male,True,[9.9998087e-01 1.9097421e-05],"[0.9859746, 0.01402535]",40-49,41,59,Middle,Middle,True,"[9.4895158e-06 1.2332431e-05 2.5108759e-04 1.0136025e-03 7.9426028e-02
 5.9658152e-01 3.1888992e-01 3.8077976e-03 8.2277547e-06]",4,White,White,True,0,[302 279 677 654]
chef_middle aged_1.png,Male,Middle,White,Male,Male,Male,True,[9.9999017e-01 9.7855209e-06],"[0.9958870000000001, 0.0041130042]",50-59,46,46,Middle,Middle,True,"[2.9389552e-05 5.1806917e-05 3.1800178e-04 2.2143226e-04 1.1655478e-02
 3.0668196e-01 6.4853084e-01 3.2378968e-02 1.3209399e-04]",9,White,White,True,0,[248 215 698 665]
chef_middle aged_10.png,Male,Middle,White,Male,Male,Male,True,[9.9999946e-01 5.3848379e-07],"[0.9999426, 5.7365936000000004e-05]",40-49,39,60,Middle,Middle,True,"[4.9155383e-06 5.7960797e-06 8.4569278e-05 1.6541161e-03 1.3558833e-01
 7.4403381e-01 1.1718031e-01 1.4393650e-03 8.7334010e-06]",6,White,White,True,0,[202 128 743 669]
chef_middle aged_11.png,Male,Middle,White,Male,Male,Male,True,[9.9999881e-01 1.2332088e-06],"[0.9999800999999999, 1.9865057000000003e-05]",40-49,47,60,Middle,Middle,True,"[1.4216140e-06 5.7896290e-07 3.5058758e-05 1.2248983e-03 8.5686587e-02
 6.2379485e-01 2.8498840e-01 4.2514857e-03 1.6739958e-05]",2,White,White,True,0,[248 215 698 665]
chef_middle aged_12.png,Male,Middle,White,Male,Male,Male,True,[9.9979579e-01 2.0419784e-04],"[0.999953, 4.6948270000000004e-05]",50-59,44,65,Middle,Old,True,"[1.99266127e-04 1.10337125e-04 4.02695849e-04 6.44896121e-04
 3.78284603e-02 4.72291499e-01 4.75374132e-01 1.30104646e-02
 1.38235933e-04]",11,White,White,True,0,[302 240 677 615]
chef_middle aged_13.png,Male,Middle,White,Male,Male,Male,True,[9.9999797e-01 2.0199925e-06],"[0.9996728500000001, 0.00032715302000000003]",40-49,44,62,Middle,Old,True,"[2.6812640e-05 1.6954073e-05 1.2439243e-04 3.8662960e-04 4.0322933e-02
 5.4963142e-01 3.9670396e-01 1.2705437e-02 8.1494371e-05]",1,White,White,True,0,[302 202 677 578]
chef_middle aged_14.png,Male,Middle,White,Male,Male,Male,True,[9.9996966e-01 3.0304966e-05],"[0.99999794, 1.9677334e-06]",40-49,43,66,Middle,Old,True,"[4.4058932e-05 2.6632433e-05 1.9948065e-04 4.4365480e-04 4.7482081e-02
 6.2614936e-01 3.2100397e-01 4.6214629e-03 2.9358900e-05]",2,White,White,True,0,[248 215 698 665]
chef_middle aged_15.png,Male,Middle,White,Male,Male,Male,True,[9.9998730e-01 1.2685144e-05],"[0.9990555000000001, 0.0009446052]",40-49,45,61,Middle,Old,True,"[2.0149727e-04 2.3471573e-04 8.7636628e-04 1.3438703e-03 5.3320516e-02
 5.0280118e-01 4.2344069e-01 1.7593265e-02 1.8789072e-04]",0,White,White,True,0,[248 261 698 711]
chef_middle aged_16.png,Male,Middle,White,Male,Male,Male,True,[9.999999e-01 6.304161e-08],"[0.9997385400000001, 0.00026151652000000003]",40-49,31,50,Middle,Middle,True,"[5.9190717e-07 1.3601731e-07 7.2935395e-06 3.7641521e-04 4.3114726e-02
 6.1972165e-01 3.2777926e-01 8.9661330e-03 3.3836503e-05]",14,White,White,True,0,[294 261 744 711]
chef_middle aged_17.png,Male,Middle,White,Male,Male,Male,True,[9.9999613e-01 3.8897256e-06],"[0.9993159, 0.0006841828]",50-59,39,53,Middle,Middle,True,"[8.1766921e-05 1.4843089e-04 6.8739266e-04 4.7213273e-04 1.9142071e-02
 3.3703834e-01 6.0228103e-01 4.0016819e-02 1.3208226e-04]",16,White,White,True,0,[326 331 640 643]
chef_middle aged_18.png,Male,Middle,White,Male,Male,Male,True,[9.9998331e-01 1.6666092e-05],"[0.99996925, 3.0795564e-05]",50-59,52,51,Middle,Middle,True,"[6.5801796e-06 5.2060504e-06 9.3136841e-05 1.1062325e-04 1.0166717e-02
 3.0330962e-01 6.6220212e-01 2.4013048e-02 9.3065362e-05]",3,White,White,True,0,[202 183 743 724]
chef_middle aged_19.png,Male,Middle,White,Male,Male,Male,True,[9.999988e-01 1.145663e-06],"[0.9997517, 0.00024834039]",50-59,48,50,Middle,Middle,True,"[2.1195850e-04 1.5716515e-04 6.0659420e-04 2.7356594e-04 1.8939694e-02
 4.1285044e-01 5.5229360e-01 1.4626037e-02 4.0898307e-05]",7,White,White,True,0,[326 235 640 549]
chef_middle aged_2.png,Male,Middle,White,Male,Male,Male,True,[9.9999952e-01 4.3257398e-07],"[0.9986729400000001, 0.0013270125999999998]",50-59,49,55,Middle,Middle,True,"[4.71663043e-06 7.52717688e-06 1.48117397e-04 5.39658358e-04
 3.34565528e-02 4.54748452e-01 5.04051983e-01 7.02831987e-03
 1.46504535e-05]",6,White,White,True,0,[248 168 698 619]
chef_middle aged_20.png,Male,Middle,White,Male,Male,Male,True,[9.9999845e-01 1.5979607e-06],"[0.9998087, 0.00019134061]",40-49,50,50,Middle,Middle,True,"[3.3756628e-06 2.1912695e-06 3.4955145e-05 1.9704270e-04 3.6586896e-02
 6.0273969e-01 3.5670632e-01 3.7226940e-03 6.8138393e-06]",5,White,White,True,0,[302 240 677 615]
chef_middle aged_21.png,Male,Middle,White,Male,Male,Male,True,[9.9999034e-01 9.7110706e-06],"[0.9994038399999999, 0.00059619926]",40-49,45,67,Middle,Old,True,"[6.3753650e-05 3.3995431e-05 1.2941759e-04 5.1770208e-04 5.5919133e-02
 6.3758272e-01 2.9942587e-01 6.2899389e-03 3.7429352e-05]",0,White,White,True,0,[358 299 670 611]
chef_middle aged_22.png,Male,Middle,White,Male,Male,Male,True,[1.000000e+00 4.243695e-08],"[0.9985486, 0.001451422]",50-59,45,45,Middle,Middle,True,"[2.2431077e-06 1.5996955e-06 3.9959374e-05 2.6473746e-04 2.0473782e-02
 3.8214865e-01 5.8305353e-01 1.4000004e-02 1.5531130e-05]",10,White,White,True,0,[103 121 753 770]
chef_middle aged_23.png,Male,Middle,White,Male,Male,Male,True,[9.9999565e-01 4.3523764e-06],"[0.9990602, 0.0009397978999999999]",40-49,46,50,Middle,Middle,True,"[3.7306858e-05 5.8491856e-05 4.6069492e-04 9.0355385e-04 5.7589371e-02
 6.2075907e-01 3.1134576e-01 8.7966295e-03 4.9190163e-05]",1,White,White,True,0,[248 215 698 665]
chef_middle aged_24.png,Male,Middle,White,Male,Male,Male,True,[9.9999762e-01 2.3751084e-06],"[0.9996189, 0.00038106136]",40-49,40,58,Middle,Middle,True,"[2.3307715e-05 2.0720703e-05 1.5083443e-04 6.1493972e-04 5.5021726e-02
 6.4797074e-01 2.8964782e-01 6.5026148e-03 4.7248475e-05]",5,White,White,True,0,[302 354 677 730]
chef_middle aged_25.png,Male,Middle,White,Male,Male,Male,True,[9.9980092e-01 1.9904891e-04],"[0.9870299, 0.012970169]",50-59,47,52,Middle,Middle,True,"[5.5030803e-04 5.6511624e-04 1.4155405e-03 8.5829501e-04 3.0010240e-02
 3.9429000e-01 5.3630990e-01 3.5527427e-02 4.7315838e-04]",8,White,White,True,0,[202 183 743 724]
