image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
doctor_black_0.png,Male,Middle,Black,Male,Male,Male,True,[9.9999988e-01 1.2568483e-07],"[0.9990614, 0.0009385894]",30-39,34,41.0,Middle,Middle,True,"[1.27819021e-07 3.36242579e-07 2.32805512e-04 6.68965355e-02
 5.08025289e-01 3.83193165e-01 4.09888439e-02 6.47913723e-04
 1.49322905e-05]",1,Black,Black,True,0,[262 172 576 485]
doctor_black_1.png,Male,Middle,Black,Male,Male,Male,True,[9.9999899e-01 1.0728037e-06],"[0.9995839, 0.00041607402000000003]",30-39,28,33.0,Middle,Middle,False,"[8.9029051e-09 9.2848730e-08 2.3906118e-04 1.1453660e-01 6.8161207e-01
 1.9947453e-01 4.1177864e-03 1.9585012e-05 2.8084295e-07]",7,Black,Black,True,0,[248 261 698 711]
doctor_black_10.png,Male,Middle,Black,Male,Male,Male,True,[9.9999136e-01 8.5958873e-06],"[0.9999052399999999, 9.475954e-05]",30-39,33,24.0,Middle,Young,True,"[2.9069147e-07 4.2883007e-06 1.9346058e-03 1.9416030e-01 6.0780752e-01
 1.9137621e-01 4.6827770e-03 3.2304215e-05 1.7467723e-06]",2,Black,Black,True,0,[363 321 624 582]
doctor_black_11.png,Male,Middle,Black,Male,Male,Male,True,[9.999990e-01 9.686023e-07],"[0.99949524, 0.00050469372]",30-39,33,41.0,Middle,Middle,True,"[6.36808721e-08 5.52377685e-07 1.18821952e-03 3.23569000e-01
 6.11273468e-01 6.33283481e-02 6.35884178e-04 4.31849139e-06
 1.08399306e-07]",2,Black,Black,True,0,[263 240 640 615]
doctor_black_12.png,Male,Middle,Black,Male,Male,Male,True,[0.99801755 0.00198242],"[0.93607704, 0.063922973]",30-39,32,29.0,Middle,Young,True,"[1.2417441e-08 2.3085129e-06 4.9845451e-03 4.2314342e-01 5.0232875e-01
 6.8414703e-02 1.1182700e-03 7.5970465e-06 3.2799588e-07]",3,Black,Black,True,0,[337 216 599 477]
doctor_black_13.png,Male,Middle,Black,Male,Male,Male,True,[9.9999905e-01 9.1213684e-07],"[0.9982374, 0.0017626236]",30-39,30,32.0,Middle,Middle,True,"[1.46737440e-08 2.90001026e-07 2.08808531e-04 1.23812854e-01
 7.15462565e-01 1.58346996e-01 2.16200016e-03 6.35068409e-06
 1.06735285e-07]",5,Black,Black,True,0,[326 362 640 675]
doctor_black_14.png,Male,Young,Black,Male,Male,Male,True,[9.994390e-01 5.610655e-04],"[0.9996599, 0.00034015425000000004]",20-29,29,21.0,Young,Young,True,"[1.7330082e-06 1.0642999e-04 2.9427048e-02 5.9772474e-01 3.4957141e-01
 2.2823656e-02 3.4119311e-04 3.5906126e-06 2.0948542e-07]",4,Black,Black,True,0,[294 299 608 611]
doctor_black_15.png,Male,Middle,Black,Male,Male,Male,True,[9.9999166e-01 8.3056802e-06],"[0.9997432, 0.00025682347]",30-39,33,23.0,Middle,Young,True,"[2.6859649e-07 1.5423824e-05 6.5174443e-03 4.3148276e-01 5.0439465e-01
 5.6734897e-02 8.4505923e-04 9.2793753e-06 2.5039407e-07]",2,Black,Black,True,0,[358 299 670 611]
doctor_black_16.png,Male,Middle,Black,Male,Male,Male,True,[9.9999624e-01 3.8068927e-06],"[0.99914, 0.0008599909999999999]",30-39,33,42.0,Middle,Middle,True,"[4.1719379e-09 1.7087166e-07 3.9262942e-04 2.1212962e-01 6.3654870e-01
 1.4718255e-01 3.7309984e-03 1.4857047e-05 4.5114874e-07]",2,Black,Black,True,0,[400 162 582 344]
doctor_black_17.png,Male,Middle,Black,Male,Male,Male,True,[9.999944e-01 5.580185e-06],"[0.99888435, 0.0011156183]",30-39,31,36.0,Middle,Middle,True,"[1.0821945e-07 1.3522241e-06 4.0211598e-04 1.3609177e-01 7.0801741e-01
 1.5221779e-01 3.2547517e-03 1.4403030e-05 3.2466625e-07]",4,Black,Black,True,0,[339 202 715 578]
