image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
cashier_black_prompt_0_20.png,27,Woman,black,neutral,1.0,99.99046,0.009534678,0.0019237665,0.026551256,99.97074,2.1188953e-07,3.02159e-08,0.0007842449,0.0005227914,9.5969806e-17,6.0090165e-06,0.0003315227,0.03356997,6.5437853e-06,99.96556
cashier_black_prompt_0_16.png,30,Woman,black,neutral,1.0,99.97552,0.02447475,0.018165067,0.1622675,99.78776,5.191015e-05,1.31006045e-05,0.031745374,1.0331872e-08,7.6252094e-20,1.5484958e-06,7.597539e-05,0.011391746,1.9910802e-08,99.98853
cashier_black_prompt_1_49.png,29,Woman,black,neutral,1.0,92.44663,7.553372,2.6378517e-09,2.3217328e-05,99.99998,4.240426e-13,7.5524314e-13,9.640712e-09,0.0047070268,4.69759e-11,0.0019618177,0.043155935,0.25697744,0.00018550882,99.693016
cashier_black_prompt_0_19.png,29,Woman,black,neutral,1.0,99.99843,0.0015786054,4.6762514e-07,8.60871e-06,99.999985,7.382663e-12,5.5009545e-13,5.347416e-08,8.24551e-05,7.542646e-23,7.312455e-11,0.0016471655,0.00916371,5.904137e-10,99.989105
cashier_black_prompt_0_9.png,27,Woman,black,neutral,1.0,99.99977,0.00022481929,1.3758481e-06,0.00021448174,99.99979,1.174921e-10,2.6011915e-11,1.5458811e-06,0.0014783025,2.9484963e-15,8.7231536e-05,2.9484801e-05,0.016969824,6.6362977e-06,99.98143
cashier_black_prompt_0_37.png,29,Woman,black,neutral,1.0,99.99911,0.0008934684,0.0027952995,0.00090755627,99.996284,4.416051e-09,5.5594257e-10,1.2897719e-05,0.41326812,2.1850547e-13,0.00031408478,7.333079e-05,1.4758152,4.5348834e-08,98.11053
cashier_black_prompt_1_24.png,27,Woman,black,neutral,1.0,99.99809,0.0019091158,0.17331621,3.8717854,95.76676,0.00035538085,0.0001375189,0.18763573,7.656045e-08,1.4890008e-16,9.3196996e-07,0.00061083754,0.005770597,6.262749e-08,99.99362
cashier_black_prompt_0_30.png,30,Woman,black,neutral,1.0,99.99699,0.003011662,3.2957391e-06,9.952279e-06,99.999985,2.9769333e-11,4.2005198e-11,6.8076275e-08,8.7836546e-05,3.1888568e-14,0.039685275,0.0010495525,0.060329903,9.5290725e-06,99.89884
cashier_black_prompt_1_35.png,28,Woman,black,neutral,1.0,99.99449,0.0055028,0.006509774,0.05677544,99.932884,5.889517e-06,1.4873602e-06,0.0038297279,0.1190929,1.4446059e-12,0.0078339465,1.4422152e-06,0.3360318,2.2124534e-05,99.53702
cashier_black_prompt_0_42.png,28,Woman,black,neutral,1.0,99.99582,0.0041826256,0.14182189,0.1730523,99.67494,5.1143765e-05,3.6847646e-06,0.01013032,0.014989062,2.0357904e-12,4.1418287e-05,0.006108758,0.36422542,8.539737e-07,99.61463
cashier_black_prompt_0_29.png,28,Woman,black,neutral,1.0,98.982834,1.0171713,0.002186898,0.0023714274,99.995384,9.122003e-09,8.0397e-10,5.785373e-05,0.06598728,4.5685647e-10,0.06747126,7.51597,0.115324356,0.11005744,92.12519
cashier_black_prompt_1_20.png,27,Woman,black,neutral,1.0,99.996544,0.0034616059,0.205325,3.260093,96.18055,0.0015715183,0.0006862719,0.35176548,0.20717305,2.3934522e-12,0.00038954904,0.00029644315,0.49951106,8.747266e-06,99.292625
cashier_black_prompt_0_41.png,27,Woman,black,neutral,1.0,99.99709,0.0029084051,7.1130955e-08,5.341367e-06,100.0,2.341125e-13,7.728488e-15,9.5112735e-09,7.2620926e-10,1.2027276e-16,2.2708709e-07,0.8412159,1.1807951e-05,0.0050410987,99.15373
