image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
writer_young_0.png,Male,Young,White,Male,Male,Male,True,[9.9998748e-01 1.2511129e-05],"[0.9753435500000001, 0.02465646]",10-19,21,22.0,Young,Young,True,"[3.5478631e-09 1.9148523e-04 9.3949032e-01 6.0243003e-02 7.4640135e-05
 5.4491670e-07 9.9648001e-10 3.5603836e-11 8.3708881e-13]",6,White,White,True,0,[302 240 677 615]
writer_young_1.png,Male,Young,White,Male,Male,Male,True,[9.9995685e-01 4.3204065e-05],"[0.8269793, 0.17302076]",10-19,20,21.0,Young,Young,True,"[9.3307672e-06 1.0726836e-01 8.7606817e-01 1.6105639e-02 5.2072731e-04
 2.7596567e-05 1.8510427e-07 1.3535243e-08 3.6819767e-10]",5,White,White,True,0,[385 317 602 535]
writer_young_10.png,Male,Young,White,Male,Male,Male,True,[9.9999654e-01 3.4699026e-06],"[0.985822, 0.014178019]",10-19,23,22.0,Young,Young,True,"[5.8362383e-07 1.2399649e-02 9.6699142e-01 2.0372873e-02 2.2983538e-04
 5.6499903e-06 2.3431058e-08 1.3411081e-09 3.7514256e-11]",8,White,White,True,0,[248 215 698 665]
writer_young_11.png,Male,Young,White,Male,Male,Male,True,[9.9997467e-01 2.5361369e-05],"[0.9956669599999999, 0.0043329498]",10-19,22,24.0,Young,Young,True,"[1.9952215e-07 2.4774575e-03 9.6684259e-01 3.0521668e-02 1.5516863e-04
 2.9191142e-06 7.7962650e-09 3.6955133e-10 8.3010473e-12]",7,White,White,True,0,[302 202 677 578]
writer_young_12.png,Male,Young,White,Male,Male,Male,True,[9.9999642e-01 3.5354878e-06],"[0.9916750999999999, 0.008324831999999999]",10-19,17,24.0,Young,Young,True,"[4.08734991e-07 5.57339676e-02 9.43568468e-01 6.85376930e-04
 1.09642715e-05 8.21345623e-07 5.49925705e-09 3.78979986e-10
 8.91408128e-12]",2,White,White,True,0,[358 299 670 611]
writer_young_14.png,Male,Young,White,Male,Male,Male,True,[9.9990225e-01 9.7757198e-05],"[0.9963261400000001, 0.003673821]",10-19,22,21.0,Young,Young,True,"[4.2802253e-06 1.7724809e-01 8.2095397e-01 1.7757281e-03 1.7288667e-05
 6.3034639e-07 2.7543938e-09 2.2134422e-10 8.8533122e-12]",7,White,White,True,0,[390 268 651 529]
writer_young_15.png,Male,Young,White,Male,Male,Male,True,[9.999311e-01 6.892218e-05],"[0.58462543, 0.41537457000000005]",10-19,23,23.0,Young,Young,True,"[1.1933707e-04 4.2007300e-01 5.7842839e-01 1.2696183e-03 9.5489180e-05
 1.4090127e-05 1.2191441e-07 7.1476784e-09 3.8268963e-10]",8,White,White,True,0,[358 331 670 643]
writer_young_16.png,Male,Young,White,Male,Male,Male,True,[9.9998075e-01 1.9241117e-05],"[0.9852395, 0.014760549000000001]",10-19,21,21.0,Young,Young,True,"[4.1266262e-08 3.5075838e-04 8.7082785e-01 1.2809555e-01 7.1787933e-04
 7.8277199e-06 2.6282668e-08 1.2842082e-09 2.9973253e-11]",6,White,White,True,0,[202 293 743 833]
writer_young_17.png,Male,Young,White,Male,Male,Male,True,[0.99806553 0.00193448],"[0.927869, 0.072130904]",10-19,26,22.0,Young,Young,True,"[5.3366894e-05 2.9523179e-01 6.9778007e-01 6.4969030e-03 4.0488839e-04
 3.2657397e-05 2.9165264e-07 2.0375643e-08 8.6939833e-10]",11,White,White,True,0,[326 235 640 549]
writer_young_18.png,Male,Young,White,Male,Male,,True,[9.999994e-01 6.094434e-07],"[0.9992622, 0.0007377516]",10-19,23,,Young,,True,"[8.7656229e-09 9.5039512e-05 6.4477140e-01 3.5379043e-01 1.3381535e-03
 4.9342102e-06 9.3428802e-09 3.5694211e-10 6.8438137e-12]",8,White,White,True,0,[170 121 819 770]
writer_young_19.png,Male,Young,White,Male,Male,Male,True,[9.9998468e-01 1.5364905e-05],"[0.9974259999999999, 0.0025740247999999997]",10-19,25,23.0,Young,Young,True,"[6.5723398e-08 2.1171703e-03 9.5823061e-01 3.9307009e-02 3.3716790e-04
 7.8730809e-06 2.9546801e-08 1.3779679e-09 5.1955527e-11]",10,White,White,True,0,[363 295 624 556]
writer_young_2.png,Male,Young,White,Male,Male,Male,True,[9.9999493e-01 5.0850363e-06],"[0.9761877, 0.02381229]",10-19,21,20.0,Young,Young,True,"[1.6351463e-07 1.5399040e-02 9.8063469e-01 3.9459649e-03 1.9797468e-05
 3.3315254e-07 7.5501738e-10 6.4027492e-11 1.4612564e-12]",6,White,White,True,0,[389 267 702 581]
