face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_26_face0.png,White,White,Male,50-59,"[0.54786533 0.00121928 0.3214525  0.00157405 0.00348017 0.01103625
 0.11337237]",[0.982799   0.0018076  0.00680128 0.00859215],[9.9999905e-01 9.8884436e-07],"[1.07397944e-04 1.61916949e-04 5.76413411e-04 3.87985987e-04
 2.43919156e-02 3.95454317e-01 5.56074917e-01 2.27463748e-02
 9.89004184e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_4_face0.png,White,White,Male,50-59,"[7.9135513e-01 4.9834871e-05 1.4860447e-01 7.3512190e-04 7.3467637e-04
 1.9052827e-03 5.6615543e-02]",[9.9514788e-01 5.8439346e-05 1.8249536e-03 2.9686789e-03],[9.9999940e-01 5.7841993e-07],"[4.43440877e-06 3.15400644e-06 3.95766947e-05 1.09670385e-04
 2.13736314e-02 4.60163146e-01 5.10772347e-01 7.51867285e-03
 1.54384907e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_19_face0.png,White,White,Male,50-59,"[8.0609256e-01 3.2505253e-04 1.4525735e-01 1.1360039e-03 1.6062424e-03
 8.2197972e-03 3.7362970e-02]",[9.7579008e-01 3.4396979e-04 2.6502036e-03 2.1215701e-02],[9.9999976e-01 2.4529746e-07],"[2.0373143e-05 1.3793194e-05 1.4109387e-04 1.1936843e-04 1.0167199e-02
 2.7366042e-01 6.8453449e-01 3.1271756e-02 7.1500705e-05]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_21_face0.png,White,White,Male,50-59,"[5.6598061e-01 1.5638435e-04 3.4540850e-01 1.8433483e-03 1.8888493e-03
 4.0326649e-03 8.0689609e-02]",[9.8890287e-01 1.3785495e-04 4.7656032e-03 6.1936341e-03],[9.9999154e-01 8.4414514e-06],"[1.1738033e-05 1.5208641e-05 1.9932016e-04 2.6740137e-04 2.3608975e-02
 4.5872733e-01 5.0684357e-01 1.0292278e-02 3.4225559e-05]","[(294, 168) (744, 619)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_15_face0.png,White,White,Male,50-59,"[4.97577935e-01 1.06344494e-04 3.02568018e-01 5.24340605e-04
 6.07496651e-04 2.00399645e-02 1.78575844e-01]",[9.7410297e-01 1.3296095e-04 5.4788176e-04 2.5216246e-02],[9.9999952e-01 4.3974933e-07],"[2.7358617e-05 2.3161554e-05 1.6402206e-04 3.8947249e-04 3.3028819e-02
 4.7044405e-01 4.8852766e-01 7.3779384e-03 1.7467341e-05]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_2_face0.png,White,White,Male,50-59,"[6.7610508e-01 1.3572157e-04 2.7546120e-01 7.1235187e-04 6.3151284e-04
 6.8608294e-03 4.0093292e-02]",[9.968327e-01 2.403198e-05 4.894576e-04 2.653808e-03],[9.9999923e-01 8.5121627e-07],"[2.5625266e-05 1.5814279e-05 1.1807778e-04 3.3159991e-05 3.9312723e-03
 1.5267511e-01 7.9701596e-01 4.6105154e-02 7.9872872e-05]","[(263, 279) (640, 654)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_42_face0.png,White,White,Male,50-59,"[6.8889421e-01 4.3399300e-04 2.8594941e-01 2.5976177e-03 3.2254474e-03
 6.1317156e-03 1.2767541e-02]",[9.9054664e-01 1.7993691e-04 2.5197905e-03 6.7536393e-03],[9.9999446e-01 5.5704209e-06],"[2.1010261e-05 1.9886831e-05 2.5490476e-04 3.0272899e-04 2.0713650e-02
 3.4827799e-01 5.9886688e-01 3.1407129e-02 1.3574981e-04]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_33_face0.png,White,White,Male,50-59,"[8.8698500e-01 2.2517658e-04 5.8146134e-02 2.7280273e-03 1.6624329e-03
 8.1352412e-04 4.9439702e-02]",[9.9587965e-01 3.5683528e-04 2.6001083e-03 1.1633553e-03],[9.9999946e-01 5.0999716e-07],"[6.0472528e-05 6.1027491e-05 2.4262065e-04 2.4406401e-04 1.7132521e-02
 3.1620404e-01 6.1870658e-01 4.7146704e-02 2.0202225e-04]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_8_face0.png,White,White,Male,50-59,"[3.9697781e-01 1.0807525e-04 2.7175790e-01 8.6687738e-03 3.2832033e-03
 3.7593066e-03 3.1544498e-01]",[9.7089434e-01 2.3935121e-04 1.3005416e-02 1.5860884e-02],[9.9999928e-01 7.4133015e-07],"[8.0370337e-06 7.9248048e-06 8.0240643e-05 2.0250946e-04 2.1033501e-02
 4.2324805e-01 5.4135931e-01 1.4030228e-02 3.0223775e-05]","[(294, 267) (608, 581)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_43_face0.png,White,White,Male,50-59,"[9.5729375e-01 1.5458867e-05 7.9014907e-03 6.2478714e-05 7.6498400e-05
 1.1422691e-04 3.4536086e-02]",[9.9832457e-01 4.4123084e-05 7.5234426e-04 8.7893626e-04],[9.9999869e-01 1.3176456e-06],"[4.8556653e-06 3.1266925e-06 8.2669947e-05 1.5724098e-04 1.0355451e-02
 2.2073554e-01 6.9486362e-01 7.3378310e-02 4.1921641e-04]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_25_face0.png,White,White,Male,50-59,"[7.9289562e-01 3.8417595e-04 1.3873641e-01 1.4190092e-03 1.6691019e-03
 6.1915894e-03 5.8704056e-02]",[9.9314249e-01 6.3481464e-05 3.9734525e-04 6.3966620e-03],[9.9999696e-01 3.0392725e-06],"[1.39780341e-05 1.15624644e-05 1.09782181e-04 1.16112904e-04
 9.59884748e-03 2.29678988e-01 7.16927528e-01 4.33221087e-02
 2.21023744e-04]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_11_face0.png,White,White,Male,50-59,"[8.2030672e-01 1.0104026e-05 1.2064082e-01 1.8986714e-03 1.3920027e-03
 3.0457361e-03 5.2705925e-02]",[9.9695480e-01 1.6860451e-05 1.1604661e-03 1.8678358e-03],[9.9999362e-01 6.3763964e-06],"[4.1242281e-05 4.7187583e-05 3.4301684e-04 2.6565444e-04 3.1068301e-02
 4.7004691e-01 4.8616725e-01 1.1976575e-02 4.3857395e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_38_face0.png,White,White,Male,50-59,"[8.7630230e-01 6.8118068e-05 9.0279438e-02 1.5889794e-03 1.2028761e-03
 2.5240255e-03 2.8034423e-02]",[9.8833120e-01 2.2270500e-05 9.5663229e-03 2.0802296e-03],[9.9999917e-01 7.7211286e-07],"[2.7128392e-06 1.5124775e-06 2.9102725e-05 3.9942566e-05 4.8829718e-03
 2.1501598e-01 7.5468016e-01 2.5290212e-02 5.7407095e-05]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_27_face0.png,White,White,Male,50-59,"[0.59944504 0.00077446 0.27054283 0.00392016 0.00497936 0.02780262
 0.09253559]",[9.5947444e-01 8.5996836e-04 2.8178934e-03 3.6847763e-02],[9.9999976e-01 2.4100137e-07],"[5.8129699e-05 6.3686712e-05 4.0698313e-04 8.6521533e-05 4.9659847e-03
 1.3744390e-01 7.5554943e-01 1.0107935e-01 3.4594012e-04]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_22_face0.png,White,White,Male,40-49,"[4.7000074e-01 2.2883494e-04 4.4856250e-01 2.9860627e-02 1.7769979e-02
 1.1615330e-02 2.1961948e-02]",[8.9713442e-01 7.5341195e-05 7.3392823e-02 2.9397471e-02],[9.9999183e-01 8.1714516e-06],"[3.0743075e-05 3.6064204e-05 4.4145028e-04 1.1586419e-03 6.7373380e-02
 5.4559189e-01 3.7566495e-01 9.6795261e-03 2.3378265e-05]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_47_face0.png,White,White,Male,50-59,"[7.5711453e-01 1.5247465e-04 2.0672174e-01 1.0198633e-03 1.0195744e-03
 3.8342371e-03 3.0137530e-02]",[9.8795146e-01 1.2099893e-04 5.2074287e-03 6.7200726e-03],[1.0000000e+00 1.2220407e-08],"[6.3716207e-06 6.2246368e-06 1.1809273e-04 1.1752350e-04 1.0371009e-02
 2.3011851e-01 7.1760362e-01 4.1597947e-02 6.0724957e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_0_face0.png,White,White,Male,40-49,"[9.3560928e-01 1.1538068e-05 4.3226734e-02 7.2052707e-03 2.7011759e-03
 1.1141730e-03 1.0131807e-02]",[9.7473586e-01 3.6096757e-05 2.1223823e-02 4.0042941e-03],[9.9996310e-01 3.6863716e-05],"[2.2922130e-05 2.1886239e-05 2.1276875e-04 7.2393660e-04 6.5706462e-02
 5.7225949e-01 3.5383746e-01 7.1965628e-03 1.8565561e-05]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_CEO_middle aged/CEO_middle aged_9_face0.png,White,White,Male,40-49,"[9.6712554e-01 4.0758778e-06 2.3369050e-02 1.9362794e-03 7.7638403e-04
 3.3545791e-04 6.4531835e-03]",[9.9373925e-01 6.3794473e-06 4.5734188e-03 1.6809145e-03],[9.9999994e-01 1.0600944e-07],"[1.4461568e-06 1.6146161e-06 4.8285296e-05 2.0368709e-04 3.1842791e-02
 4.9278685e-01 4.6490636e-01 1.0189906e-02 1.9031022e-05]","[(302, 279) (677, 654)]"
