image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
writer_female_prompt_0_7.png,35,Woman,white,neutral,1.0,98.2935,1.7065055,0.92608815,1.0769981,0.07688366,54.66083,19.102318,24.156883,0.015544687,5.0749946e-07,0.01678835,0.058403473,0.34228477,1.1256259e-05,99.56697
writer_female_prompt_0_21.png,34,Woman,white,neutral,1.0,99.99339,0.006607565,1.6392413e-06,1.6668954e-06,7.737507e-09,99.961075,0.013099921,0.025825461,0.008165387,6.2412386e-07,3.7201006,37.879818,0.39832816,0.009702151,57.983887
writer_female_prompt_1_45.png,36,Woman,white,neutral,1.0,99.887726,0.11227539,0.018791592,0.021480555,0.0011088874,87.06983,5.2506623,7.638125,0.07217609,0.0080961995,0.39013985,1.3945514,1.9336112,0.0026476646,96.19877
writer_female_prompt_0_41.png,39,Woman,white,neutral,1.0,99.96808,0.031929854,1.863598e-07,1.6668773e-07,1.3709715e-10,99.98215,0.009574213,0.008276725,2.342392,1.1008428e-06,0.038479112,0.10163259,4.920777,0.0003544585,92.59637
writer_female_prompt_1_42.png,26,Woman,white,neutral,1.0,98.87982,1.1201788,0.02629139,0.3174747,0.0055788322,59.171093,25.527891,14.9516735,0.011960162,1.3900192e-09,0.5511153,12.56969,0.30975693,0.000806371,86.55667
writer_female_prompt_1_21.png,41,Woman,white,neutral,1.0,99.97511,0.024889486,2.0961828,1.0286297,0.21754311,55.08063,11.113031,30.463984,0.049100757,3.563299e-07,0.03538344,0.011128341,0.32010192,0.04001556,99.54427
writer_female_prompt_0_46.png,30,Woman,white,neutral,1.0,99.999825,0.00017359298,0.01625191,0.13167427,0.0028172426,73.83349,11.888925,14.126836,7.423368e-05,1.319683e-14,3.581387e-05,0.018341029,0.0110356575,2.0497857e-05,99.9705
writer_female_prompt_0_47.png,33,Woman,white,neutral,1.0,99.99233,0.0076606995,0.16284998,1.1721348,0.037849046,48.50003,29.018744,21.108383,0.018929048,9.1045774e-07,0.053721193,1.6585392,0.48189384,0.0001737867,97.78674
writer_female_prompt_0_17.png,33,Woman,white,neutral,1.0,99.99985,0.00015832014,0.0002430118,0.000646018,7.395135e-06,98.00044,0.87681377,1.1218576,0.28844896,0.0009494286,0.8617072,5.3968897,1.8988576,0.0029402743,91.55021
writer_female_prompt_0_32.png,30,Woman,white,neutral,1.0,99.99971,0.00028565092,0.00013889762,0.006043415,1.2940159e-05,89.116974,7.2363505,3.6404827,1.3772757e-07,1.335114e-20,9.0946673e-07,5.7774475e-08,0.04273936,4.0767844e-11,99.95726
writer_female_prompt_0_8.png,41,Woman,white,surprise,1.0,99.9995,0.0005003566,0.0669696,0.01445139,0.0011562497,93.274864,3.0012436,3.641317,3.093526,0.0030854852,42.463528,1.5362848,0.050070144,50.998177,1.85533
writer_female_prompt_1_19.png,35,Woman,white,neutral,1.0,99.999985,1.711844e-05,0.0036866965,0.014447744,0.0002775982,91.13071,5.6381187,3.2127633,0.389923,0.00010731136,0.009010045,0.9621721,7.1077967,0.002047958,91.52894
writer_female_prompt_0_6.png,38,Woman,white,neutral,1.0,99.99977,0.00022741558,0.0005720575,3.302374e-05,3.70405e-07,99.63297,0.18254621,0.1838746,0.12869804,5.304052e-06,1.2115824,0.010640618,6.6056037,4.0592036e-05,92.04343
writer_female_prompt_1_12.png,30,Woman,white,neutral,1.0,99.71662,0.28337866,0.0057325913,0.03588936,0.0004750389,77.51515,8.610807,13.83194,4.5908964e-06,2.344004e-14,6.539959e-05,0.5351501,0.0002714722,7.8138815e-05,99.464424
