image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
writer_male_prompt_1_18.png,32,Man,white,neutral,1.0,0.00082231534,99.999176,0.02487263,0.3695404,0.020514287,62.495636,24.22075,12.868687,0.004324651,6.0718036e-10,1.2475345e-05,0.0020196023,0.49131298,2.8328981e-09,99.50232
writer_male_prompt_0_35.png,33,Man,white,neutral,1.0,0.19254036,99.80745,0.002332418,0.009438485,0.0001776495,92.54597,3.5278094,3.9142747,19.019669,0.0009036251,0.07573046,7.06527,4.052885,0.011878365,69.77366
writer_male_prompt_0_23.png,29,Man,white,neutral,1.0,0.03754722,99.96245,0.0009061767,0.019764831,0.00060085533,85.40289,8.872073,5.703761,1.5057901,1.4521324e-07,0.009561598,0.002144161,4.202777,0.00039745914,94.27933
writer_male_prompt_1_32.png,34,Man,middle eastern,neutral,1.0,0.0064317277,99.99356,0.009253251,1.7408577,0.048355684,29.88577,58.65201,9.663757,0.022439938,1.4373955e-12,0.00011402598,0.00022951413,0.32097304,2.9975446e-08,99.65624
writer_male_prompt_0_8.png,28,Man,white,neutral,1.0,0.21990235,99.7801,0.023835609,0.31410208,0.0049106665,62.396915,25.312597,11.947643,0.022756336,1.8281034e-07,0.01427027,0.36364746,2.2860088,4.661294e-07,97.31332
writer_male_prompt_1_0.png,34,Man,white,neutral,1.0,0.3106841,99.689316,0.22102533,0.702609,0.066261336,66.50777,14.731064,17.771276,0.022424243,1.38362175e-08,0.00539322,0.09925323,1.0693517,2.3021668e-05,98.80356
writer_male_prompt_0_37.png,32,Man,white,neutral,1.0,0.31668368,99.68331,0.0016488297,0.11323128,0.00042073935,53.09955,42.221325,4.5638237,0.00022570931,2.274886e-16,0.008331469,9.457258e-08,0.07669914,1.9788764e-09,99.91474
writer_male_prompt_1_4.png,30,Man,white,fear,0.0,3.315227,96.68478,1.5641166e-05,4.3090295e-05,2.3415299e-07,99.80279,0.092775285,0.1043822,6.087221,0.0043808613,45.5511,0.095043115,37.660027,0.1877205,10.414503
writer_male_prompt_1_22.png,30,Man,middle eastern,neutral,1.0,0.14719695,99.8528,0.13540892,3.43396,0.2223266,21.253073,61.33889,13.61634,4.6208563e-05,2.9428208e-17,3.9225822e-07,4.7355368e-07,0.0016474382,4.8233303e-11,99.99831
writer_male_prompt_0_13.png,29,Man,white,neutral,1.0,0.024427427,99.97557,0.047651462,0.15080479,0.0056281993,73.51381,8.807068,17.475037,0.0009441538,3.6296847e-20,9.673209e-10,3.1685804e-08,0.00029302906,1.7657766e-14,99.998764
