image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
judge_40 years old_0.png,Male,Middle,White,Male,Male,Male,True,[9.9999964e-01 3.6989451e-07],"[0.99998726, 1.2718649e-05]",50-59,47,61.0,Middle,Old,True,"[6.3396801e-05 8.9449022e-05 5.3991831e-04 7.7298161e-04 3.0367948e-02
 4.5381722e-01 4.9300840e-01 2.1250570e-02 9.0115762e-05]",8,White,White,True,0,[148 293 688 833]
judge_40 years old_1.png,Male,Middle,Indian,Male,Male,Male,True,[9.9999350e-01 6.4589185e-06],"[0.9999758, 2.418534e-05]",40-49,46,43.0,Middle,Middle,True,"[8.9511370e-05 7.2793955e-05 3.1043918e-04 7.0333388e-04 4.1576862e-02
 5.0495774e-01 4.4439414e-01 7.8701070e-03 2.5083973e-05]",1,Indian,White,False,0,[358 267 670 581]
judge_40 years old_10.png,Male,Middle,White,Male,Male,Male,True,[9.9998713e-01 1.2889942e-05],"[0.9998605, 0.00013943967999999998]",40-49,39,46.0,Middle,Middle,True,"[1.1944747e-05 1.0249727e-05 2.9107070e-04 1.7657062e-03 5.9666086e-02
 4.7994629e-01 4.3495822e-01 2.3039626e-02 3.1083339e-04]",6,White,White,True,0,[358 172 670 485]
judge_40 years old_11.png,Male,Middle,White,Male,Male,Male,True,[9.9999994e-01 9.3954718e-08],"[0.9999298, 7.0195748e-05]",50-59,37,53.0,Middle,Middle,True,"[6.7434239e-06 2.9751200e-06 2.5960857e-05 5.6505854e-05 8.4889233e-03
 3.5485154e-01 6.2261844e-01 1.3928161e-02 2.0648631e-05]",18,White,White,True,0,[363 321 624 582]
judge_40 years old_12.png,Male,Middle,White,Male,Male,Male,True,[9.9999857e-01 1.4498736e-06],"[0.9999872999999999, 1.2659499e-05]",40-49,48,60.0,Middle,Middle,True,"[6.9115154e-06 7.3303650e-06 2.0578231e-04 1.0507914e-03 4.8722107e-02
 4.9038377e-01 4.4466442e-01 1.4831433e-02 1.2742911e-04]",3,White,White,True,0,[326 172 640 485]
judge_40 years old_13.png,Male,Middle,White,Male,Male,Male,True,[9.9999887e-01 1.1877413e-06],"[0.9999939000000001, 6.050222e-06]",40-49,46,51.0,Middle,Middle,True,"[1.7712535e-05 3.3734792e-05 3.8391005e-04 7.0963998e-04 7.1725085e-02
 6.4263976e-01 2.7958107e-01 4.8887162e-03 2.0323099e-05]",1,White,White,True,0,[170 121 819 770]
judge_40 years old_14.png,Male,Middle,White,Male,Male,Male,True,[9.9999529e-01 4.6914056e-06],"[0.9999805, 1.9584929999999998e-05]",50-59,48,54.0,Middle,Middle,True,"[3.4361521e-05 1.4530740e-05 1.0354880e-04 2.0370309e-04 1.5823059e-02
 4.0536872e-01 5.5943412e-01 1.8921001e-02 9.6884170e-05]",7,White,White,True,0,[170 121 819 770]
judge_40 years old_15.png,Male,Middle,White,Male,Male,Male,True,[9.999946e-01 5.400722e-06],"[0.9999998499999999, 7.6125934e-08]",50-59,52,58.0,Middle,Middle,True,"[2.5614127e-05 1.7510230e-05 2.7965993e-04 4.3950693e-04 1.3744312e-02
 2.2041821e-01 6.6582775e-01 9.8400362e-02 8.4703305e-04]",3,White,White,True,0,[ 62 427 213 578]
judge_40 years old_16.png,Male,Middle,White,Male,Male,Male,True,[9.999844e-01 1.557546e-05],"[0.99999725, 2.7616942e-06]",50-59,50,57.0,Middle,Middle,True,"[1.95459893e-06 3.72829595e-06 1.00975325e-04 4.26281302e-04
 1.56374387e-02 3.55035543e-01 6.13891125e-01 1.47213200e-02
 1.81654817e-04]",5,White,White,True,0,[202 183 743 724]
judge_40 years old_17.png,Male,Middle,White,Male,Male,Male,True,[9.999105e-01 8.950958e-05],"[0.9999587, 4.1243770000000004e-05]",40-49,36,57.0,Middle,Middle,True,"[3.19543142e-06 7.99130703e-06 2.07359393e-04 5.41984150e-03
 2.30756626e-01 6.32645965e-01 1.29223987e-01 1.72052265e-03
 1.45661925e-05]",9,White,White,True,0,[358 267 670 581]
